date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum
2024-09-17,32.2,26.9,28.9,37.3,31.0,0.0,0.0,0.0,0.0,81,23.4,45.4,19.98
2024-09-18,31.4,25.6,28.1,35.5,30.8,1.1,1.1,0.0,6.0,80,19.1,40.3,19.38
2024-09-19,30.3,26.0,27.8,34.9,31.0,7.9,7.9,0.0,17.0,86,19.1,45.0,10.29
2024-09-20,31.9,25.8,27.7,38.3,31.5,13.0,13.0,0.0,14.0,90,15.8,35.3,11.13
2024-09-21,27.8,22.1,25.7,33.8,21.6,6.6,6.6,0.0,8.0,81,23.1,46.8,11.47
2024-09-22,24.9,20.0,22.4,24.6,19.0,0.0,0.0,0.0,0.0,65,24.2,49.7,14.52
2024-09-23,25.9,17.8,21.6,27.1,17.0,0.1,0.1,0.0,1.0,70,14.1,29.5,16.02
2024-09-24,23.9,20.4,21.8,25.8,22.1,0.7,0.7,0.0,4.0,79,8.6,19.8,6.31
2024-09-25,25.6,20.5,22.8,29.3,23.3,0.4,0.4,0.0,3.0,86,7.0,15.8,6.91
2024-09-26,28.2,21.1,24.4,31.3,24.5,0.1,0.1,0.0,1.0,86,13.0,27.7,10.75
2024-09-27,27.0,21.1,23.9,29.5,23.6,8.9,8.9,0.0,11.0,86,15.1,31.3,12.49
2024-09-28,28.4,19.8,23.5,30.7,22.0,0.0,0.0,0.0,0.0,79,16.5,32.8,18.42
2024-09-29,29.2,21.6,25.3,32.1,24.4,0.8,0.8,0.0,2.0,81,19.5,38.5,16.98
2024-09-30,29.0,24.0,26.2,32.9,28.3,1.6,1.6,0.0,7.0,84,17.7,37.1,16.44
2024-10-01,24.8,19.8,22.8,29.7,18.6,8.1,8.1,0.0,7.0,81,25.5,51.1,10.98
2024-10-02,22.8,16.1,19.6,21.5,14.1,0.0,0.0,0.0,0.0,58,20.9,43.2,19.1
2024-10-03,22.9,15.1,18.3,21.3,13.0,0.0,0.0,0.0,0.0,59,21.3,43.9,17.95
2024-10-04,24.5,14.1,19.1,23.8,12.6,0.0,0.0,0.0,0.0,64,16.6,35.3,16.51
2024-10-05,24.1,18.5,21.0,25.7,17.5,16.2,16.2,0.0,10.0,81,16.3,34.6,6.22
2024-10-06,21.5,18.6,19.6,22.7,19.7,22.6,22.6,0.0,20.0,90,14.3,29.5,4.46
2024-10-07,21.1,16.5,18.5,21.2,16.8,1.9,1.9,0.0,10.0,87,16.6,32.8,4.36
2024-10-08,21.9,15.7,17.9,21.5,14.8,2.2,2.2,0.0,5.0,77,17.1,36.0,14.86
2024-10-09,21.8,12.6,16.9,22.7,11.9,0.0,0.0,0.0,0.0,75,8.7,21.2,16.66
2024-10-10,23.1,11.0,17.1,24.4,9.5,0.0,0.0,0.0,0.0,75,8.5,19.1,18.08
2024-10-11,25.0,13.8,19.1,26.2,13.6,0.0,0.0,0.0,0.0,76,7.8,17.3,18.37
2024-10-12,25.0,15.6,20.4,25.1,15.9,0.0,0.0,0.0,0.0,77,15.0,32.0,15.98
2024-10-13,26.4,19.5,22.8,27.5,21.8,0.1,0.1,0.0,1.0,79,18.5,37.1,10.65
2024-10-14,27.4,20.3,23.6,31.5,23.1,1.4,1.4,0.0,8.0,82,11.7,23.8,15.3
2024-10-15,22.8,19.8,21.0,25.3,22.1,13.1,13.1,0.0,16.0,93,13.6,28.4,5.14
2024-10-16,24.1,19.5,21.1,25.6,21.8,17.2,17.2,0.0,19.0,92,16.2,33.1,5.88
2024-10-17,26.4,20.1,22.8,28.3,22.3,0.8,0.8,0.0,6.0,88,17.8,36.4,13.72
2024-10-18,30.1,21.3,25.0,34.2,24.1,8.3,8.3,0.0,5.0,85,12.8,25.6,14.71
2024-10-19,22.2,16.6,19.7,23.0,14.7,0.1,0.1,0.0,1.0,75,24.6,51.1,4.83
2024-10-20,21.0,15.0,17.7,20.9,13.8,1.2,1.2,0.0,2.0,72,15.1,34.2,10.1
2024-10-21,22.5,17.6,19.4,24.7,18.2,0.1,0.1,0.0,1.0,81,10.1,22.0,7.69
2024-10-22,20.5,16.1,18.8,20.8,13.5,0.0,0.0,0.0,0.0,80,22.7,46.4,8.74
2024-10-23,19.0,11.1,14.9,17.6,9.4,0.0,0.0,0.0,0.0,71,20.9,40.0,16.45
2024-10-24,21.0,11.2,15.6,19.9,9.5,0.0,0.0,0.0,0.0,73,16.5,34.9,15.18
2024-10-25,24.8,13.6,19.0,24.4,12.7,1.3,1.3,0.0,7.0,80,19.7,40.0,9.05
2024-10-26,24.6,20.0,22.0,27.4,20.5,12.5,12.5,0.0,23.0,94,18.6,35.6,4.73
2024-10-27,21.4,17.2,19.5,25.6,16.2,8.5,8.5,0.0,16.0,89,20.2,43.6,3.14
2024-10-28,20.0,13.6,17.1,18.8,13.2,2.0,2.0,0.0,5.0,80,16.7,34.6,9.59
2024-10-29,19.4,10.9,15.2,17.9,10.1,0.0,0.0,0.0,0.0,77,13.8,29.9,14.45
2024-10-30,21.5,12.6,17.1,21.0,11.7,0.0,0.0,0.0,0.0,77,16.5,34.6,7.54
2024-10-31,22.3,15.6,18.5,22.7,15.0,30.4,30.4,0.0,15.0,87,19.8,42.8,6.07
2024-11-01,19.0,17.0,18.0,19.1,14.5,120.7,120.7,0.0,23.0,93,34.4,65.2,1.89
2024-11-02,20.8,15.1,17.4,20.2,13.6,0.2,0.2,0.0,2.0,78,23.2,44.6,12.33
2024-11-03,22.4,12.6,16.9,23.8,12.2,0.0,0.0,0.0,0.0,86,7.4,15.1,14.41
2024-11-04,22.2,13.6,17.4,22.3,13.9,0.0,0.0,0.0,0.0,81,15.6,29.2,13.98
2024-11-05,18.7,11.4,15.2,16.8,9.8,0.0,0.0,0.0,0.0,73,15.7,33.5,13.51
2024-11-06,17.8,9.2,13.1,15.6,7.4,0.0,0.0,0.0,0.0,70,13.1,27.7,14.84
2024-11-07,18.0,9.1,13.4,16.1,6.8,0.0,0.0,0.0,0.0,68,13.2,28.4,11.21
2024-11-08,20.8,9.8,15.3,20.0,8.2,0.0,0.0,0.0,0.0,75,11.6,24.1,12.42
2024-11-09,22.5,15.2,18.8,21.8,14.4,0.2,0.2,0.0,2.0,78,18.7,37.4,11.01
2024-11-10,19.4,14.4,17.1,19.6,14.2,2.6,2.6,0.0,9.0,88,12.4,26.6,4.78
2024-11-11,20.7,12.2,15.8,20.6,12.0,0.0,0.0,0.0,0.0,85,9.9,22.7,12.88
2024-11-12,20.4,12.3,16.1,19.6,11.9,0.0,0.0,0.0,0.0,83,13.7,30.2,13.61
2024-11-13,22.5,14.4,18.3,21.6,14.1,0.0,0.0,0.0,0.0,81,19.2,40.3,11.44
2024-11-14,22.7,17.5,19.8,24.7,17.9,5.7,5.7,0.0,12.0,89,11.7,25.6,6.48
2024-11-15,24.6,18.6,20.7,26.7,20.9,3.1,3.1,0.0,14.0,93,13.6,27.4,6.42
2024-11-16,24.3,18.4,20.8,25.8,18.8,2.7,2.7,0.0,13.0,88,14.4,28.8,9.47
2024-11-17,18.2,14.0,16.4,18.7,11.3,1.7,1.7,0.0,6.0,77,22.8,51.1,3.03
2024-11-18,15.2,11.9,13.6,11.6,8.9,0.0,0.0,0.0,0.0,60,20.5,43.6,6.63
2024-11-19,16.0,10.6,12.7,13.7,7.3,0.0,0.0,0.0,0.0,66,15.9,31.3,6.76
2024-11-20,16.2,9.3,12.3,14.1,7.1,0.0,0.0,0.0,0.0,70,12.2,24.8,9.01
2024-11-21,15.5,9.4,11.7,12.6,7.6,0.0,0.0,0.0,0.0,70,13.2,29.5,7.24
2024-11-22,17.1,7.8,11.9,14.4,5.8,0.0,0.0,0.0,0.0,72,13.5,27.0,12.14
2024-11-23,16.2,8.5,12.2,13.8,5.9,0.0,0.0,0.0,0.0,65,13.1,28.8,13.11
2024-11-24,17.8,8.8,13.3,15.1,6.1,0.2,0.2,0.0,1.0,68,14.6,32.0,10.91
2024-11-25,17.9,10.1,14.5,17.6,6.4,10.0,10.0,0.0,11.0,82,24.8,49.0,3.84
2024-11-26,11.6,6.7,9.2,6.2,2.4,2.6,2.6,0.0,4.0,56,24.2,54.0,13.42
2024-11-27,13.4,4.6,8.6,7.8,0.9,0.0,0.0,0.0,0.0,46,29.1,61.9,12.71
2024-11-28,15.1,3.9,8.7,8.9,-0.7,0.0,0.0,0.0,0.0,41,28.4,62.6,13.38
2024-11-29,15.2,4.1,9.1,10.4,-0.5,0.0,0.0,0.0,0.0,43,17.7,39.2,13.23
2024-11-30,16.8,3.5,9.5,14.3,0.7,0.0,0.0,0.0,0.0,63,11.4,20.5,13.05
2024-12-01,18.7,5.8,11.5,15.8,2.6,0.0,0.0,0.0,0.0,64,10.2,25.9,12.91
2024-12-02,20.6,6.4,12.4,18.8,4.1,0.0,0.0,0.0,0.0,69,10.7,21.6,12.74
2024-12-03,17.8,7.7,11.8,16.4,5.6,0.1,0.1,0.0,1.0,82,13.8,28.1,7.69
2024-12-04,14.9,7.5,11.4,13.1,5.1,0.0,0.0,0.0,0.0,74,11.2,22.3,5.3
2024-12-05,11.6,8.6,9.9,9.3,6.6,2.0,2.0,0.0,6.0,79,12.4,25.6,3.17
2024-12-06,13.6,6.7,9.3,10.8,4.5,0.0,0.0,0.0,0.0,75,9.9,23.8,6.58
2024-12-07,12.8,4.8,9.0,9.3,2.3,0.0,0.0,0.0,0.0,73,17.6,35.6,9.32
2024-12-08,10.1,2.3,6.2,5.9,-1.8,0.0,0.0,0.0,0.0,55,18.0,35.3,12.04
2024-12-09,11.6,1.8,6.6,8.4,-1.8,0.0,0.0,0.0,0.0,70,11.7,25.9,10.36
2024-12-10,9.9,7.3,8.4,7.6,4.6,5.9,5.9,0.0,17.0,87,13.4,24.1,1.82
2024-12-11,8.2,5.1,7.2,5.8,1.2,10.0,10.0,0.0,16.0,88,17.5,34.2,2.09
2024-12-12,10.1,2.3,6.8,7.2,-0.5,0.2,0.2,0.0,2.0,77,14.0,30.2,4.69
2024-12-13,10.2,5.9,7.7,5.5,2.0,0.6,0.6,0.0,5.0,69,20.6,45.7,4.48
2024-12-14,7.4,2.0,4.5,1.7,-2.5,0.0,0.0,0.0,0.0,59,20.2,44.3,12.3
2024-12-15,9.6,-0.5,3.6,4.3,-4.7,0.0,0.0,0.0,0.0,54,15.6,36.0,12.59
2024-12-16,12.2,-0.8,4.8,8.6,-4.6,0.0,0.0,0.0,0.0,58,10.1,26.3,12.57
2024-12-17,13.7,-0.9,6.2,10.3,-3.9,0.0,0.0,0.0,0.0,59,10.5,20.9,12.25
2024-12-18,9.0,1.5,4.9,4.3,-2.1,0.3,0.3,0.0,3.0,71,22.9,49.0,11.39
2024-12-19,8.4,0.6,4.3,4.4,-4.2,0.0,0.0,0.0,0.0,63,14.9,34.2,8.92
2024-12-20,10.3,-0.6,4.2,6.6,-3.7,0.0,0.0,0.0,0.0,72,8.4,23.8,12.21
2024-12-21,8.0,1.1,3.9,2.2,-3.7,0.0,0.0,0.0,0.0,60,21.5,46.8,12.25
2024-12-22,7.3,-0.9,3.4,3.1,-5.5,0.0,0.0,0.0,0.0,60,13.7,28.4,9.53
2024-12-23,9.3,3.7,6.0,6.6,0.3,0.0,0.0,0.0,0.0,69,10.2,19.4,4.75
2024-12-24,11.8,4.8,7.2,9.5,1.8,0.0,0.0,0.0,0.0,70,9.2,18.0,8.73
2024-12-25,14.2,3.7,8.5,12.0,1.7,0.0,0.0,0.0,0.0,79,11.5,23.8,10.5
2024-12-26,11.6,4.0,7.3,7.4,0.8,0.0,0.0,0.0,0.0,69,12.3,29.9,11.75
2024-12-27,9.3,1.0,4.7,5.4,-2.2,0.0,0.0,0.0,0.0,72,12.7,29.2,10.68
2024-12-28,6.1,-0.6,2.5,-0.2,-5.1,0.0,0.0,0.0,0.0,53,21.4,47.2,12.8
2024-12-29,8.6,-3.5,2.4,5.1,-7.0,0.0,0.0,0.0,0.0,62,12.8,23.4,12.79
2024-12-30,13.7,1.0,6.4,9.9,-2.6,0.0,0.0,0.0,0.0,57,12.7,24.1,11.91
2024-12-31,10.6,1.5,5.3,6.6,-2.5,0.0,0.0,0.0,0.0,61,15.8,30.2,12.51
